main_image_url,other_image_urls,price,price_without_discount,rating_score,review_count,title
https://cdn.dsmcdn.com/mnresize/1200/1800/ty270/product/media/images/20211214/14/10704045/133993219/1/1_org_zoom.jpg,https://cdn.dsmcdn.com/ty270/product/media/images/20211214/14/10704045/133993219/1/1_org_zoom.jpg,295.0,295.0,0,0,DROPY  Detox Bitki Karışımı 2
https://cdn.dsmcdn.com/mnresize/1200/1800/ty1035/product/media/images/prod/SPM/PIM/20231109/16/48e7dccd-4da2-35c6-b032-234158968fbe/1_org_zoom.jpg,"https://cdn.dsmcdn.com/indexing-sticker-stamp/moon/0ec3a432-35c3-45ff-9d5f-292d5669ae18.png,https://cdn.dsmcdn.com/ty1035/product/media/images/prod/SPM/PIM/20231109/16/48e7dccd-4da2-35c6-b032-234158968fbe/1_org_zoom.jpg",198.8,198.8,0,0,Alegante  Kadın Madonna Yaka Sütlü Kahve Rengi Kaşkorse Kazak BL90010000
https://cdn.dsmcdn.com/mnresize/1200/1800/ty97/product/media/images/20210404/02/e5416d4f/56003661/1/1_org_zoom.jpg,"https://cdn.dsmcdn.com/indexing-sticker-stamp/moon/6b090e50-3660-459b-8dd6-8509f979066f.png,https://cdn.dsmcdn.com/indexing-sticker-stamp/moon/0ec3a432-35c3-45ff-9d5f-292d5669ae18.png,https://cdn.dsmcdn.com/ty97/product/media/images/20210404/02/e5416d4f/56003661/1/1_org_zoom.jpg",131.62,131.62,0,0,Kadın Ekru Patlı Kaşkorse Bluz BLZ-19000588
https://cdn.dsmcdn.com/mnresize/1200/1800/ty97/product/media/images/20210404/04/1bb0d510/56790801/1/1_org_zoom.jpg,"https://cdn.dsmcdn.com/indexing-sticker-stamp/moon/0ec3a432-35c3-45ff-9d5f-292d5669ae18.png,https://cdn.dsmcdn.com/ty97/product/media/images/20210404/04/1bb0d510/56790801/1/1_org_zoom.jpg",111.71,111.71,0,0,Kadın Siyah Madonna Yaka Şardonlu Kaşkorse Kazak BLZ-19000615
https://cdn.dsmcdn.com/mnresize/1200/1800/ty1017/product/media/images/prod/PIM/20231020/13/dc2eae3b-6a63-4ee0-8875-1b4306c53e4c/1_org_zoom.jpg,"https://cdn.dsmcdn.com/indexing-sticker-stamp/moon/0ec3a432-35c3-45ff-9d5f-292d5669ae18.png,https://cdn.dsmcdn.com/ty1017/product/media/images/prod/PIM/20231020/13/dc2eae3b-6a63-4ee0-8875-1b4306c53e4c/1_org_zoom.jpg",123.73,123.73,0,0,Kadın Acı Kahve Düğme Detaylı Yarım Balıkçı Likralı Bluz BLZ-19001608
